Provider,TotalClaimCount,TotalInscClaimAmtReimbursed,AvgInscClaimAmtReimbursed,TotalDeductibleAmtPaid,AvgDeductibleAmtPaid,UniqueBeneficiaryCount,AvgClaimDuration,AvgLengthOfStay,NumChronicConditions_Mean,PotentialFraud
PRV57203,47,45610,970.4255319148937,2246.0,47.787234042553195,47,0.44680851063829785,3.0,4.531914893617022,No
PRV57204,133,221970,1668.9473684210527,21920.0,166.06060606060606,81,1.8721804511278195,5.0,5.203007518796992,Yes
PRV57205,93,135680,1458.9247311827958,13366.0,143.72043010752688,87,1.2795698924731183,5.166666666666667,4.483870967741935,No
PRV57206,490,235300,480.2040816326531,8586.0,17.522448979591836,228,1.1979591836734693,3.4285714285714284,4.3040816326530615,Yes
PRV57207,73,18710,256.3013698630137,160.0,2.191780821917808,49,0.9726027397260274,,4.36986301369863,No
PRV57208,113,224580,1987.4336283185842,8704.0,78.41441441441441,109,2.106194690265487,5.6,4.247787610619469,No
PRV57209,1108,485040,437.7617328519856,19110.0,17.247292418772563,564,1.8402527075812274,5.4,4.4702166064981945,Yes
PRV57210,43,137020,3186.5116279069766,10890.0,253.25581395348837,35,2.953488372093023,10.7,5.6976744186046515,Yes
PRV57211,111,81930,738.1081081081081,8824.0,79.49549549549549,104,1.4864864864864864,2.625,4.486486486486487,No
PRV57212,101,34670,343.26732673267327,290.0,2.871287128712871,60,1.693069306930693,,4.346534653465347,No
PRV57213,82,34040,415.1219512195122,250.0,3.048780487804878,76,1.1219512195121952,,4.121951219512195,No
PRV57215,11,48970,4451.818181818182,7476.0,747.6,9,4.2727272727272725,5.75,6.363636363636363,No
PRV57216,82,106260,1295.8536585365853,10840.0,132.1951219512195,62,2.3048780487804876,7.4,4.817073170731708,No
PRV57217,62,119060,1920.3225806451612,9752.0,157.29032258064515,59,1.8064516129032258,5.333333333333333,5.064516129032258,No
PRV57218,413,123230,298.3777239709443,1040.0,2.5181598062953996,285,0.9878934624697336,,4.230024213075061,No
PRV57219,46,11830,257.17391304347825,0.0,0.0,36,0.8260869565217391,,4.173913043478261,No
PRV57223,54,280530,5195.0,36312.0,672.4444444444445,49,3.537037037037037,4.794117647058823,5.481481481481482,Yes
PRV57224,214,78960,368.97196261682245,2656.0,12.411214953271028,144,1.574766355140187,4.5,4.47196261682243,No
PRV57225,178,437520,2457.9775280898875,50806.0,285.4269662921348,145,1.8258426966292134,5.574468085106383,4.870786516853933,No
PRV57227,52,191800,3688.4615384615386,21360.0,418.8235294117647,50,3.8846153846153846,7.380952380952381,4.6923076923076925,No
PRV57228,529,379370,717.1455576559546,37632.0,71.13799621928166,337,1.281663516068053,3.3823529411764706,4.20226843100189,No
PRV57230,181,299570,1655.0828729281768,27130.0,151.56424581005587,160,2.1712707182320443,5.407407407407407,4.486187845303867,Yes
PRV57231,48,179300,3735.4166666666665,19234.0,400.7083333333333,42,3.6875,7.5,4.895833333333333,No
PRV57232,7,910,130.0,0.0,0.0,7,0.2857142857142857,,4.142857142857143,No
PRV57233,140,41920,299.42857142857144,500.0,3.5714285714285716,58,0.9071428571428571,,5.121428571428571,No
PRV57234,24,89100,3712.5,9702.0,404.25,23,3.2916666666666665,5.777777777777778,5.375,No
PRV57235,15,27410,1827.3333333333333,3204.0,213.6,13,2.2666666666666666,3.6666666666666665,4.2,No
PRV57236,87,19170,220.3448275862069,270.0,3.103448275862069,39,1.0919540229885059,,4.160919540229885,No
PRV57238,45,16940,376.44444444444446,1168.0,25.955555555555556,29,1.4,10.0,4.133333333333334,No
PRV57239,28,6180,220.71428571428572,50.0,1.7857142857142858,19,0.25,,4.392857142857143,No
PRV57240,72,24790,344.30555555555554,310.0,4.305555555555555,31,0.7916666666666666,,3.861111111111111,No
PRV57241,59,26180,443.728813559322,100.0,1.694915254237288,44,3.9152542372881354,,5.033898305084746,No
PRV57242,103,31900,309.70873786407765,230.0,2.233009708737864,44,1.6699029126213591,,5.456310679611651,No
PRV57244,4,610,152.5,0.0,0.0,4,5.0,,3.75,No
PRV57245,92,32790,356.4130434782609,570.0,6.195652173913044,27,1.9456521739130435,,4.195652173913044,No
PRV57246,6,4100,683.3333333333334,0.0,0.0,6,3.3333333333333335,,4.333333333333333,No
PRV57247,11,960,87.27272727272727,0.0,0.0,9,0.0,,4.363636363636363,No
PRV57248,6,220,36.666666666666664,0.0,0.0,6,3.1666666666666665,,4.333333333333333,No
PRV57250,23,12760,554.7826086956521,100.0,4.3478260869565215,16,1.3043478260869565,,5.260869565217392,No
PRV57251,15,156000,10400.0,14952.0,1068.0,14,5.066666666666666,5.066666666666666,5.466666666666667,No
PRV57252,3,18000,6000.0,3204.0,1068.0,3,2.6666666666666665,2.6666666666666665,6.0,No
PRV57253,44,10910,247.95454545454547,210.0,4.7727272727272725,36,0.6818181818181818,,4.340909090909091,No
PRV57255,34,6890,202.64705882352942,280.0,8.235294117647058,23,0.6176470588235294,,4.205882352941177,No
PRV57256,8,1890,236.25,0.0,0.0,8,0.0,,3.125,No
PRV57257,17,4920,289.4117647058824,210.0,12.352941176470589,11,0.11764705882352941,,4.764705882352941,No
PRV57259,48,16450,342.7083333333333,180.0,3.75,38,0.4583333333333333,,4.520833333333333,No
PRV57261,10,1600,160.0,0.0,0.0,9,1.6,,5.7,No
PRV57262,24,4160,173.33333333333334,80.0,3.3333333333333335,16,1.5833333333333333,,3.625,No
PRV57263,52,30130,579.4230769230769,10.0,0.19230769230769232,22,3.2115384615384617,,3.5961538461538463,No
PRV57264,8,2760,345.0,80.0,10.0,6,0.625,,4.75,No
PRV57265,1,200,200.0,0.0,0.0,1,0.0,,7.0,No
PRV57266,34,9860,290.0,60.0,1.7647058823529411,32,2.5294117647058822,,3.8529411764705883,No
PRV57269,37,5320,143.78378378378378,250.0,6.756756756756757,17,1.027027027027027,,4.027027027027027,No
PRV57270,9,1000,111.11111111111111,0.0,0.0,9,0.4444444444444444,,5.111111111111111,No
PRV57272,25,8770,350.8,0.0,0.0,18,0.44,,3.96,No
PRV57273,9,1090,121.11111111111111,0.0,0.0,6,0.2222222222222222,,5.888888888888889,No
PRV57274,4,130,32.5,0.0,0.0,4,0.0,,4.25,No
PRV57275,61,11330,185.7377049180328,230.0,3.7704918032786887,41,0.39344262295081966,,4.19672131147541,No
PRV57276,13,4500,346.15384615384613,40.0,3.076923076923077,9,0.0,,4.153846153846154,No
PRV57277,7,1250,178.57142857142858,0.0,0.0,7,0.0,,5.857142857142857,No
PRV57278,7,950,135.71428571428572,90.0,12.857142857142858,7,0.0,,4.142857142857143,No
PRV57280,3,170,56.666666666666664,0.0,0.0,3,0.0,,3.6666666666666665,No
PRV57282,41,8350,203.65853658536585,0.0,0.0,25,0.5365853658536586,,4.585365853658536,Yes
PRV57283,1,900,900.0,0.0,0.0,1,0.0,,4.0,No
PRV57284,23,161570,7024.782608695652,20292.0,882.2608695652174,22,4.043478260869565,4.7368421052631575,5.391304347826087,Yes
PRV57285,8,83000,10375.0,7476.0,1068.0,8,5.125,5.125,4.625,No
PRV57286,2,20,10.0,0.0,0.0,2,0.0,,3.0,No
PRV57287,289,80390,278.16608996539793,330.0,1.1418685121107266,107,1.7301038062283738,,4.764705882352941,No
PRV57288,93,27650,297.31182795698925,400.0,4.301075268817204,47,1.8709677419354838,,5.053763440860215,No
PRV57289,10,5830,583.0,30.0,3.0,7,4.0,,4.6,No
PRV57290,2,55000,27500.0,2136.0,1068.0,2,4.5,4.5,5.0,No
PRV57291,3,1400,466.6666666666667,0.0,0.0,3,0.0,,3.6666666666666665,No
PRV57293,12,100000,8333.333333333334,12816.0,1068.0,10,8.75,8.75,4.75,No
PRV57294,2,12000,6000.0,2136.0,1068.0,2,8.5,8.5,5.5,No
PRV57295,14,173000,12357.142857142857,14952.0,1068.0,13,5.214285714285714,5.214285714285714,5.357142857142857,Yes
PRV57297,8,53000,6625.0,8544.0,1068.0,8,5.5,5.5,5.375,Yes
PRV57298,3,14000,4666.666666666667,3204.0,1068.0,3,3.6666666666666665,3.6666666666666665,5.333333333333333,No
PRV57299,6,40000,6666.666666666667,6408.0,1068.0,6,3.1666666666666665,3.1666666666666665,5.0,No
PRV57301,32,42090,1315.3125,4472.0,139.75,32,1.09375,3.75,4.71875,No
PRV57302,4,14160,3540.0,2136.0,534.0,4,2.0,4.0,5.0,No
PRV57303,105,116860,1112.952380952381,11818.0,112.55238095238096,92,2.057142857142857,5.363636363636363,4.038095238095238,No
PRV57304,93,68540,736.989247311828,3434.0,36.924731182795696,32,1.3655913978494623,10.0,4.903225806451613,No
PRV57305,675,175750,260.3703703703704,2570.0,3.8074074074074074,343,1.1851851851851851,,4.1466666666666665,No
PRV57306,2315,629460,271.9049676025918,4860.0,2.099352051835853,1407,1.320086393088553,,4.170626349892008,Yes
PRV57307,38,141740,3730.0,12816.0,337.2631578947368,35,3.6052631578947367,7.416666666666667,4.684210526315789,No
PRV57308,6,3100,516.6666666666666,0.0,0.0,6,0.0,,4.666666666666667,No
PRV57309,35,108260,3093.1428571428573,12816.0,366.1714285714286,35,2.8,4.333333333333333,4.571428571428571,No
PRV57310,122,673420,5519.836065573771,68452.0,565.7190082644628,99,3.0,5.2,4.663934426229508,Yes
PRV57311,338,85340,252.4852071005917,1030.0,3.0473372781065087,158,1.1390532544378698,,4.038461538461538,No
PRV57312,334,91320,273.41317365269464,1310.0,3.9221556886227544,137,1.9850299401197604,,4.425149700598802,Yes
PRV57313,402,101970,253.65671641791045,1640.0,4.079601990049751,328,1.4427860696517414,,4.223880597014926,No
PRV57314,48,15270,318.125,0.0,0.0,46,1.25,,4.020833333333333,No
PRV57315,22,5960,270.90909090909093,0.0,0.0,22,1.0454545454545454,,4.454545454545454,No
PRV57316,85,384920,4528.470588235294,40684.0,484.3333333333333,78,2.835294117647059,4.923076923076923,5.0588235294117645,No
PRV57317,458,926330,2022.5545851528384,90134.0,197.2297592997812,352,1.8711790393013101,4.4523809523809526,4.168122270742358,Yes
PRV57318,150,44180,294.53333333333336,330.0,2.2,131,0.86,,4.44,No
PRV57319,279,177460,636.0573476702509,17538.0,62.86021505376344,254,1.6129032258064515,6.0,4.422939068100359,No
PRV57320,38,104310,2745.0,10730.0,282.36842105263156,38,2.9210526315789473,4.9,4.7631578947368425,No
PRV57321,84,181460,2160.2380952380954,16190.0,192.73809523809524,60,1.630952380952381,4.733333333333333,4.321428571428571,No
PRV57322,33,60790,1842.121212121212,7686.0,232.9090909090909,31,2.9696969696969697,4.285714285714286,4.0606060606060606,No
PRV57324,117,213550,1825.2136752136753,23676.0,202.35897435897436,112,2.324786324786325,5.954545454545454,4.247863247863248,No
PRV57325,41,11580,282.4390243902439,120.0,2.926829268292683,39,0.975609756097561,,3.902439024390244,No
PRV57326,5,37000,7400.0,5340.0,1068.0,5,6.6,6.6,7.0,No
PRV57327,3,190,63.333333333333336,0.0,0.0,3,0.0,,5.666666666666667,No
PRV57328,38,5360,141.05263157894737,170.0,4.473684210526316,38,0.02631578947368421,,3.6052631578947367,No
PRV57329,36,11470,318.6111111111111,60.0,1.6666666666666667,35,1.1111111111111112,,4.666666666666667,No
PRV57330,34,75570,2222.6470588235293,11888.0,360.24242424242425,28,4.970588235294118,4.833333333333333,5.264705882352941,No
PRV57331,141,217200,1540.4255319148936,17298.0,122.68085106382979,128,2.425531914893617,4.75,4.397163120567376,No
PRV57332,98,22560,230.20408163265307,180.0,1.836734693877551,89,1.4183673469387754,,3.9183673469387754,No
PRV57333,1004,291020,289.8605577689243,2820.0,2.808764940239044,723,1.346613545816733,,4.145418326693227,No
PRV57334,68,450080,6618.823529411765,39666.0,601.0,60,4.720588235294118,7.487179487179487,3.9705882352941178,No
PRV57335,807,284670,352.75092936802974,5204.0,6.448574969021066,306,1.5724907063197027,10.0,4.223048327137547,Yes
PRV57336,135,28220,209.03703703703704,710.0,5.2592592592592595,117,1.451851851851852,,4.237037037037037,No
PRV57339,458,105130,229.5414847161572,1390.0,3.034934497816594,187,1.1244541484716157,,4.277292576419214,No
PRV57340,41,204360,4984.390243902439,17118.0,427.95,39,2.1219512195121952,5.0588235294117645,4.536585365853658,No
PRV57341,177,816350,4612.146892655367,80730.0,461.3142857142857,158,3.361581920903955,5.909090909090909,4.796610169491525,Yes
PRV57343,75,37090,494.53333333333336,70.0,0.9333333333333333,55,3.2133333333333334,,4.226666666666667,No
PRV57344,480,428700,893.125,28060.0,58.458333333333336,189,2.4270833333333335,5.44,4.402083333333334,Yes
PRV57345,88,465320,5287.727272727273,43798.0,509.27906976744185,82,3.7954545454545454,5.395348837209302,4.613636363636363,Yes
PRV57346,532,150430,282.7631578947368,1690.0,3.1766917293233083,447,1.593984962406015,,4.137218045112782,No
PRV57347,145,145560,1003.8620689655172,18406.0,126.93793103448276,141,1.5034482758620689,4.176470588235294,4.172413793103448,No
PRV57348,920,255770,278.0108695652174,2910.0,3.1630434782608696,638,1.367391304347826,,4.190217391304348,No
PRV57350,46,71390,1551.9565217391305,9842.0,213.95652173913044,41,0.5434782608695652,2.7777777777777777,4.456521739130435,No
PRV57351,34,20180,593.5294117647059,220.0,6.470588235294118,32,0.8235294117647058,,4.088235294117647,No
PRV57352,44,25050,569.3181818181819,3254.0,73.95454545454545,41,1.2272727272727273,3.0,4.045454545454546,No
PRV57354,22,8510,386.8181818181818,0.0,0.0,21,1.6818181818181819,,3.3181818181818183,No
PRV57355,34,16240,477.6470588235294,190.0,5.588235294117647,21,0.14705882352941177,,4.735294117647059,No
PRV57356,67,23570,351.7910447761194,240.0,3.582089552238806,25,3.2686567164179103,,4.08955223880597,No
PRV57357,16,114700,7168.75,16020.0,1001.25,13,4.0625,4.333333333333333,6.125,No
PRV57358,77,12200,158.44155844155844,100.0,1.2987012987012987,32,0.974025974025974,,4.5064935064935066,No
PRV57359,102,34390,337.15686274509807,200.0,1.9607843137254901,67,1.7647058823529411,,4.352941176470588,No
PRV57361,60,18790,313.1666666666667,60.0,1.0,32,2.5166666666666666,,4.316666666666666,No
PRV57363,2,400,200.0,40.0,20.0,2,0.0,,1.0,No
PRV57364,10,42650,4265.0,3204.0,320.4,9,1.4,4.666666666666667,5.0,No
PRV57365,183,57260,312.89617486338796,490.0,2.6775956284153004,84,2.1311475409836067,,4.103825136612022,No
PRV57366,12,4960,413.3333333333333,0.0,0.0,7,0.0,,5.083333333333333,No
PRV57367,11,8070,733.6363636363636,80.0,7.2727272727272725,8,1.9090909090909092,,4.363636363636363,No
PRV57368,22,3500,159.0909090909091,0.0,0.0,22,0.0,,3.5,No
PRV57369,28,119350,4262.5,11948.0,426.7142857142857,27,1.9285714285714286,4.7272727272727275,4.285714285714286,No
PRV57371,1,70,70.0,0.0,0.0,1,0.0,,5.0,No
PRV57372,32,123750,3867.1875,16220.0,506.875,28,3.96875,6.266666666666667,5.09375,No
PRV57373,2,800,400.0,0.0,0.0,2,0.0,,7.0,No
PRV57374,6,800,133.33333333333334,0.0,0.0,5,3.3333333333333335,,3.3333333333333335,No
PRV57375,81,72220,891.604938271605,6568.0,81.08641975308642,35,1.4074074074074074,3.6666666666666665,4.91358024691358,No
PRV57376,20,5060,253.0,0.0,0.0,18,0.6,,4.45,No
PRV57378,35,6780,193.71428571428572,120.0,3.4285714285714284,29,1.0571428571428572,,4.571428571428571,No
PRV57379,28,56380,2013.5714285714287,3204.0,114.42857142857143,26,3.5357142857142856,7.666666666666667,4.428571428571429,No
PRV57380,87,22880,262.98850574712645,330.0,3.793103448275862,64,1.3333333333333333,,4.540229885057471,No
PRV57381,49,18640,380.40816326530614,100.0,2.0408163265306123,12,3.0816326530612246,,4.387755102040816,No
PRV57382,79,99810,1263.4177215189873,4542.0,58.23076923076923,45,1.0759493670886076,7.6,3.9746835443037973,No
PRV57385,90,21930,243.66666666666666,250.0,2.7777777777777777,41,0.6222222222222222,,4.188888888888889,No
PRV57386,1,300,300.0,0.0,0.0,1,0.0,,2.0,No
PRV57388,9,1660,184.44444444444446,100.0,11.11111111111111,7,2.3333333333333335,,3.888888888888889,No
PRV57389,6,3810,635.0,0.0,0.0,4,0.0,,3.8333333333333335,No
PRV57390,55,10840,197.0909090909091,190.0,3.4545454545454546,42,0.16363636363636364,,4.2,No
PRV57391,19,4780,251.57894736842104,0.0,0.0,13,1.3157894736842106,,4.631578947368421,No
PRV57392,2,70,35.0,0.0,0.0,2,0.0,,5.5,No
PRV57393,5,2800,560.0,0.0,0.0,5,0.0,,5.2,No
PRV57394,16,6630,414.375,0.0,0.0,15,3.8125,,3.625,No
PRV57396,1,0,0.0,0.0,0.0,1,0.0,,4.0,No
PRV57397,7,65000,9285.714285714286,7476.0,1068.0,7,2.7142857142857144,2.7142857142857144,4.428571428571429,No
PRV57398,3,50600,16866.666666666668,3204.0,1068.0,3,2.6666666666666665,2.6666666666666665,3.6666666666666665,No
PRV57399,1,57000,57000.0,1068.0,1068.0,1,15.0,17.0,7.0,No
PRV57400,8,67000,8375.0,8544.0,1068.0,6,4.125,4.125,6.125,No
PRV57401,8,65000,8125.0,8544.0,1068.0,8,6.0,6.0,5.125,No
PRV57402,1,20,20.0,0.0,0.0,1,0.0,,2.0,No
PRV57403,15,172000,11466.666666666666,16020.0,1068.0,13,7.466666666666667,7.466666666666667,5.4,No
PRV57404,46,74250,1614.1304347826087,8634.0,191.86666666666667,43,1.673913043478261,8.11111111111111,4.391304347826087,No
PRV57405,32,5690,177.8125,100.0,3.125,27,0.9375,,4.09375,No
PRV57406,68,505460,7433.235294117647,48060.0,717.3134328358209,58,3.6323529411764706,4.6521739130434785,5.3088235294117645,No
PRV57407,217,62860,289.6774193548387,660.0,3.0414746543778803,103,1.8709677419354838,,4.350230414746544,No
PRV57408,55,8650,157.27272727272728,110.0,2.0,50,0.6363636363636364,,4.6,No
PRV57409,71,218620,3079.154929577465,25632.0,361.01408450704224,64,3.140845070422535,5.958333333333333,4.267605633802817,Yes
PRV57410,241,57710,239.46058091286307,550.0,2.2821576763485476,125,1.1369294605809128,,4.452282157676349,No
PRV57411,29,8560,295.17241379310343,210.0,7.241379310344827,27,2.103448275862069,,4.068965517241379,No
PRV57412,298,150380,504.6308724832215,10892.0,36.5503355704698,107,1.74496644295302,4.888888888888889,4.295302013422819,No
PRV57413,52,18030,346.7307692307692,70.0,1.3461538461538463,31,0.5384615384615384,,4.596153846153846,No
PRV57414,28,215460,7695.0,19224.0,686.5714285714286,25,4.571428571428571,6.0,5.428571428571429,No
PRV57415,86,39090,454.5348837209302,420.0,4.883720930232558,41,2.4069767441860463,,4.651162790697675,No
PRV57416,7,1200,171.42857142857142,0.0,0.0,6,0.0,,4.571428571428571,No
PRV57417,9,2620,291.1111111111111,0.0,0.0,9,0.0,,3.6666666666666665,No
PRV57419,17,4900,288.2352941176471,100.0,5.882352941176471,17,1.1764705882352942,,4.176470588235294,No
PRV57421,35,8080,230.85714285714286,350.0,10.0,33,0.9714285714285714,,5.228571428571429,No
PRV57422,104,33620,323.2692307692308,410.0,3.9423076923076925,60,1.2596153846153846,,4.240384615384615,No
PRV57423,47,21380,454.8936170212766,320.0,6.808510638297872,41,3.5106382978723403,,4.0638297872340425,No
PRV57424,38,11890,312.89473684210526,0.0,0.0,28,3.210526315789474,,4.657894736842105,No
PRV57425,124,345720,2788.064516129032,33128.0,269.3333333333333,101,2.75,5.46875,4.879032258064516,Yes
PRV57426,60,16240,270.6666666666667,120.0,2.0,33,0.36666666666666664,,4.666666666666667,No
PRV57427,30,113590,3786.3333333333335,14952.0,498.4,27,3.1,5.214285714285714,5.3,No
PRV57429,154,41490,269.4155844155844,580.0,3.7662337662337664,80,1.7792207792207793,,4.896103896103896,No
PRV57431,24,13600,566.6666666666666,0.0,0.0,19,1.7083333333333333,,4.291666666666667,No
PRV57432,48,13420,279.5833333333333,110.0,2.2916666666666665,41,1.7708333333333333,,4.25,No
PRV57433,70,141500,2021.4285714285713,17488.0,249.82857142857142,63,1.4714285714285715,4.9375,4.142857142857143,No
PRV57434,316,83990,265.7911392405063,650.0,2.0569620253164556,151,1.3227848101265822,,4.379746835443038,No
PRV57435,25,4860,194.4,10.0,0.4,21,1.84,,4.12,No
PRV57436,41,10950,267.0731707317073,160.0,3.902439024390244,32,1.0,,3.6341463414634148,No
PRV57437,27,63170,2339.6296296296296,6608.0,244.74074074074073,27,1.4074074074074074,6.333333333333333,4.888888888888889,No
PRV57438,14,24180,1727.142857142857,4272.0,305.14285714285717,11,2.7857142857142856,4.5,4.714285714285714,No
PRV57440,4,330,82.5,0.0,0.0,3,5.0,,3.0,No
PRV57441,74,26660,360.27027027027026,0.0,0.0,39,1.6756756756756757,,5.054054054054054,No
PRV57443,52,33790,649.8076923076923,120.0,2.3076923076923075,22,1.0,,4.230769230769231,No
PRV57444,13,7550,580.7692307692307,0.0,0.0,13,2.3846153846153846,,3.6923076923076925,No
PRV57445,30,22150,738.3333333333334,2236.0,74.53333333333333,20,0.9,0.5,3.7333333333333334,No
PRV57446,8,5600,700.0,0.0,0.0,7,5.0,,5.75,No
PRV57447,9,4240,471.1111111111111,0.0,0.0,9,5.222222222222222,,4.555555555555555,No
PRV57448,205,51920,253.26829268292684,530.0,2.5853658536585367,113,1.424390243902439,,4.321951219512195,No
PRV57449,103,28380,275.5339805825243,350.0,3.3980582524271843,57,1.5533980582524272,,3.8446601941747574,No
PRV57450,11,4750,431.8181818181818,80.0,7.2727272727272725,11,2.0,,4.454545454545454,No
PRV57452,3,120,40.0,0.0,0.0,3,0.0,,3.3333333333333335,No
PRV57453,17,2850,167.64705882352942,0.0,0.0,15,0.058823529411764705,,4.235294117647059,No
PRV57454,42,5610,133.57142857142858,110.0,2.619047619047619,29,0.8095238095238095,,3.3333333333333335,No
PRV57455,6,2130,355.0,100.0,16.666666666666668,6,3.3333333333333335,,4.0,No
PRV57456,16,2350,146.875,0.0,0.0,15,0.5625,,3.8125,No
PRV57459,11,4600,418.1818181818182,0.0,0.0,9,0.09090909090909091,,5.545454545454546,No
PRV57460,36,7840,217.77777777777777,200.0,5.555555555555555,28,0.5555555555555556,,4.666666666666667,No
PRV57461,1,0,0.0,0.0,0.0,1,0.0,,3.0,No
PRV57462,10,1560,156.0,0.0,0.0,10,4.0,,4.1,No
PRV57463,28,7410,264.64285714285717,80.0,2.857142857142857,26,0.10714285714285714,,4.357142857142857,No
PRV57464,2,80,40.0,0.0,0.0,2,0.0,,4.0,No
PRV57465,22,2730,124.0909090909091,50.0,2.272727272727273,19,0.9545454545454546,,3.6818181818181817,No
PRV57467,1,40,40.0,0.0,0.0,1,0.0,,0.0,No
PRV57468,12,2300,191.66666666666666,0.0,0.0,8,0.16666666666666666,,5.5,No
PRV57469,58,22050,380.17241379310343,180.0,3.103448275862069,37,1.0517241379310345,,4.327586206896552,No
PRV57470,12,1610,134.16666666666666,0.0,0.0,11,2.0,,3.0833333333333335,No
PRV57471,2,350,175.0,0.0,0.0,2,0.0,,3.0,No
PRV57472,4,1700,425.0,0.0,0.0,4,5.0,,6.25,No
PRV57473,1,90,90.0,0.0,0.0,1,0.0,,2.0,No
PRV57474,4,830,207.5,0.0,0.0,4,0.0,,3.5,No
PRV57475,23,9340,406.0869565217391,0.0,0.0,16,2.6956521739130435,,5.956521739130435,No
PRV57476,145,47070,324.62068965517244,530.0,3.6551724137931036,56,1.2,,4.124137931034483,No
PRV57477,85,22740,267.52941176470586,170.0,2.0,42,1.6705882352941177,,4.270588235294118,No
PRV57479,19,7220,380.0,0.0,0.0,17,1.4210526315789473,,4.526315789473684,No
